keyword,fertility
Universität Oxford,-0.45079621248753554
Caltech,-0.5190029212085414
Berkeley,-0.7543033660264258
UCB,-0.6898672530358667
Universität von Chicago,-0.50099150200049
Universität Yale,-0.5471054394195045
University College London,-0.7301001071363816
UCL,0.7437591288412105
Northwestern University,-0.5410509524357137
UCSD,-0.6592767695804117
NUS,-0.4872933930343837
King's College London,-0.6748588277977542
NTU,-0.10787998272153633
Ludwig-Maximilians-Universität München,-0.6940301612151353
LMU,0.35945682996141054
McGill Universität,-0.3992056644043435
TUM,0.6861669480044695
Ruprecht-Karls-Universität Heidelberg,-0.62162911947039
UNSW Sydney,-0.5224587350122973
Universität Kopenhagen,-0.5401071984040968
CUHK,-0.451980731408625
Universität Zürich,-0.7057188546046864
Universität Utrecht,-0.833017777617779
Universität Boston,-0.550590173752171
UCSB,-0.6631714249741746
Leiden University,0.0848279529105727
Universität Groningen,-0.6602843365924314
Universität Helsinki,-0.5661485748755923
Universität Glasgow,-0.46365108832381186
Universität Gent,-0.48379428428745835
Polytechnische Universität Hongkong,-0.5495889684764891
Universität Aarhus,-0.5698431950076213
Universität Uppsala,-0.7227641008011894
Vanderbilt University,-0.4786800230186617
Universität Lund,-0.6914025935184255
TU Delft,-0.0519447242730661
Universität Basel,-0.711889915676783
London School of Economics and Political Science,-0.5683877982981231
LSE,-0.6653235738681702
Universität Genf,-0.6078959670223201
VU Amsterdam,-0.4456696404334306
Universität Stockholm,-0.7486969055132213
Universität Freiburg,-0.8108772554795839
Universität Göttingen,-0.748935466545755
Eberhard Karls Universität Tübingen,0.35932904338774496
Universität Tübingen,-0.7781996249963649
Trinity College Dublin,-0.33202585081919433
Universität Dublin,-0.6590373902448952
Universität Wien,-0.7340009491222816
Universität Lausanne,-0.6224627006021791
Karlsruhe Institute of Technology,0.15765004915137484
KIT,0.8581093542794597
Tufts-Universität,-0.38958842652002607
Dartmouth College,-0.37341227200803057
Humboldt Universität zu Berlin,-0.6632016531689932
Freie Universitaet Berlin,-0.6007797371124154
UCSF,-0.6176394971511001
UCLouvain,-0.45209806566616406
Universität Padua,-0.4219054360005173
Universität Hamburg,-0.762488620154658
RWTH Aachen University,0.15708329493431947
KAIST,-0.3096761299661646
USP,-0.5506327896315215
KAU,0.6498056176649875
Universität Maastricht,-0.8788677217426584
Technische Universität Dresden,-0.8662454505479219
TU Dresden,0.07747576337398718
QUT,-0.4888540118308098
UEA,-0.6903579453091255
Julius-Maximilians-Universität Würzburg,-0.642857229099963
Goethe-Universität Frankfurt,-0.4584094012342145
UIC,-0.7370367515090255
University College Dublin,-0.7874313637797006
Friedrich-Alexander-Universität Erlangen-Nürnberg,-0.4334760994030537
Universitat Pompeu Fabra,-0.6298630829090452
UON,-0.44739530149209034
Technische Universität Berlin,-0.7431385664787228
TU Berlin,-0.33253368660585525
Universität Bath,-0.38239121871879567
Universität Duisburg-Essen,-0.8236417074642454
Florida State University,-0.6989034919752652
Johannes Gutenberg Universität Mainz,-0.002723717522341555
SKKU,0.3891482637505424
Studiendarlehen,-0.5659351967313605
Stipendium,-0.5986610832903903
Dampf,0.9073727646145561
Manga,-0.7056550051145841
Anime,0.5798493772538608
netflix,0.8131344791756471
disney,0.6704900567483654
Avatar,-0.41780327816071733
Gespenst,0.6040181446308499
The Dark Knight Rises,0.0028606471072618435
John Carter,0.05681846264604491
Spider-Man 3,-0.13761534120980182
Verworren,0.6450701890498338
Avengers: Age of Ultron,0.4433707768014715
Ein Quantum Trost,-0.19809760300078658
Die Chroniken von Narnia: Prinz Kaspian,-0.4847271358725552
Die Rächer,-0.6275044211981928
Piraten der Karibik: Fremde Gezeiten,-0.4955592865474896
Der Hobbit: Die Schlacht der fünf Heere,0.28495052978491325
Robin Hood,0.10613472599333254
Der Goldene Kompass,-0.2654496477582579
King Kong,-0.465004446215168
Titanic,-0.3346537647003721
Captain America: Civil War,0.5501473669279155
Schlachtschiff,-0.6929806232866438
Jurassische Welt,-0.6237090379905058
Skyfall,0.06423900035032266
Spider-Man 2,0.10030330136912073
Alice im Wunderland,0.4665694098321878
Die Monster Uni,0.014590857902625284
The Amazing Spider-Man 2,0.2749725336487036
Wagen 2,0.1615985849474715
Green Lantern,0.04870636927468846
Toy Story 3,-0.14530245674444095
Terminator Erlösung,-0.16717720225563626
Furious 7,0.376794341735475
Weltkrieg Z,-0.4081560185336479
Der große Gatsby,0.2420531714543297
Prince of Persia: Der Sand der Zeit,-0.26537316616557044
Transformers: Dark of the Moon,-0.22358827549474697
Indiana Jones und das Königreich des Kristallschädels,-0.30534239268566765
Der gute Dinosaurier,-0.3443058602575263
Mutig,0.926789649252184
Star Trek Beyond,0.6224915243936062
WALL-E,-0.21398484391186204
Rush Hour 3,-0.24773683333637034
2012,-0.09474952218586909
Ein Weihnachtslied,-0.22664421838363058
Jupiter Ascending,0.47448481363917405
Die Legende von Tarzan,-0.07826678397032909
X-Men: Apocalypse,0.6477566682629801
Der dunkle Ritter,-0.4335101328510945
Nach oben,0.8650250928846759
Eisenmann,-0.7003511357353038
Hugo,0.4551873455169377
Wild Wild West,0.15548008644505382
Die Mumie: Das Grabmal des Drachenkaisers,-0.3815855898954572
Edge of Tomorrow,0.4541966454022871
Von innen nach außen,0.6410549983648616
Das Dschungelbuch,0.7046015015000517
Maleficent,0.6086873668650331
Die Liebenden,-0.7890044191470797
47 Ronin,0.21043795574498084
Tomorrowland,0.542945243151186
Der Polarexpress,-0.1292292755457263
Independence Day: Resurgence,0.32163566814229605
How to Train Your Dragon,0.40200597294939794
Wächter der Galaxis,-0.5058732903298303
Interstellar,0.5794177465933926
Einführung,-0.6429758912770602
Shin Godzilla,0.4660856024016062
Der Hobbit: Eine unerwartete Reise,0.3038736752482502
The Fast and the Furious,-0.5679608016836947
X-Men: First Class,-0.2688675203983392
Poseidon,0.5873029781379808
Alice hinter den Spiegeln,0.6154993684789093
Shrek der Dritte,-0.26331930895008643
Warcraft,-0.7057733846427668
Terminator Genisys,0.4625540169172033
Pearl Harbor,0.272312372013321
Transformatoren,-0.6864089323522523
Alexander,0.22556095826018693
Harry Potter und der Orden des Phönix,-0.336893042437131
Hancock,-0.19253218158493363
I Am Legend,-0.22598741735452377
Ratatouille,0.1875047274717236
X-Men Origins: Wolverine,-0.24916628710273772
Frozen,0.5692634909986376
Mad Max: Fury Road,0.486798501334578
Engel und Dämonen,-0.5072466787252662
Thor,0.560274277283615
Schraube,0.9347983709239748
Zorn der Titanen,0.03603679961729708
Dunkle Schatten,-0.5428908946458901
Mission: Impossible - Rogue Nation,-0.5295957227042026
Der Wolfsmensch,-0.3811310010144267
Bienenfilm,-0.6293710533607401
Kung Fu Panda 2,-0.10262161658519797
The Last Airbender,-0.056070885790940515
White House Down,0.2589279100799752
Pan,0.3733927610444234
Mr. Peabody & Sherman,0.12743627417546485
Troy,-0.39012085156323606
Stirb an einem anderen Tag,0.20945217555482806
Geisterjäger,0.2249004524087117
Armageddon,-0.931243760107185
Men in Black II,-0.6743210500464313
Beowulf,-0.3630947377044755
Kung Fu Panda 3,0.5944935171247374
Der letzte Samurai,-0.22246270412997318
Exodus: Götter und Könige,0.3392033491279302
Star Trek,-0.10373818316844849
Spider-Man,0.22977490658505031
Götter von Ägypten,-0.4752814908558042
Stealth,-0.31465769379436265
Wächter,-0.3730010532514116
Lethal Weapon 4,0.24099338901456366
Hulk,0.3764886709343607
Captain America: The First Avenger,0.6286245353009527
Die Welt ist nicht genug,-0.10909540752722956
Der Unglaubliche Hulk,0.09573057760213312
Der Rückkehrer,0.5925214746530366
Turbo,-0.579170000424511
Die Pinguine von Madagaskar,-0.38819606488055836
Das Bourne Ultimatum,-0.30011113010682405
Kung Fu Panda,0.1551165927614587
Ant-Man,0.5758270647591693
Startseite,0.4708930164705022
Krieg der Welten,-0.3153470536918036
Bad Boys II,-0.5825441312718018
Der gestiefelte Kater,-0.011700443567112993
Salz,0.9194631078147918
Noah,0.887423923973489
Die Abenteuer von Tim und Struppi,-0.3492953790511567
Harry Potter und der Gefangene von Askaban,-0.22238921680905888
Nach der Erde,0.32714827338155855
Dinosaur,0.8459225974954572
Megamind,-0.04193868256594848
Harry Potter und der Stein der Weisen,0.8768777792193838
R.I.P.D.,-0.14874890435715896
Der Da Vinci Code,-0.4740517091869204
Rio 2,0.19529238972074672
X2,-0.711196368751296
Schnelle Fünf,-0.5502619238172686
Das Bourne Vermächtnis,0.08935001251633808
Batman und Robin,0.19305780806932857
The Day After Tomorrow,-0.290675283662722
Mission: Impossible II,-0.6392353444071712
Das Leben von Pi,-0.5312549335583768
Ghost Rider,-0.5604954700407463
Jason Bourne,0.7109872689573015
Prometheus,0.025508180773275806
Stuart Little 2,-0.5062922666885308
RoboCop,-0.02456722392674347
Woher wissen Sie,-0.5623359590212635
Oblivion,-0.5847931136177051
Monsters Inc.,-0.44722394673679605
Der Vielfraß,-0.1537832912979628
Die Croods,0.10243504756681078
Asterix bei den Olympischen Spielen,-0.12322932878829082
Windtalkers,-0.7652712739716235
Teenage Mutant Ninja Turtles,0.5034833557334043
Die Fantastischen Vier,-0.49296779595248097
Nacht im Museum,-0.6014173740458402
San Andreas,-0.8141735105933752
Der Morgen stirbt nie,0.3821185236635414
Der Patriot,-0.08013803115638754
Ocean's Twelve,-0.5400467115569397
Aufständische,-0.3121687912348548
Gullivers Reisen,-0.27022067341729755
Die grüne Hornisse,-0.44668994624525427
Die Schlümpfe,0.03017645159069822
Allegiant,0.6912809880556257
Die Schlümpfe 2,0.02601377558668377
Ender's Game,0.6001603764279025
Live Free or Die Hard,-0.4120905740158382
In 80 Tagen um die Welt,-0.6575806676272978
I Roboter,0.1978946237006663
Stuart Little,0.20408345519147048
Der Marsianer,0.6559276417150083
Die Insel,0.3465225131171679
Stadt und Land,0.3352511222722862
Gladiator,-0.28411225185354205
Harry Potter und die Kammer des Schreckens,0.7013897024478011
Casino Royale,-0.35159361930139404
Planet der Affen,0.46986329193968424
American Gangster,-0.24487531374777358
True Lies,0.4018958030906195
Radiergummi,0.9558125470772296
Django Unchained,0.09246436251628833
The Expendables 2,-0.02860118985980775
Eragon,-0.5963963385514112
Episch,0.2866479697504669
Der Tourist,0.12823194818186195
Das Ende der Tage,-0.4262215220056626
Blutdiamant,-0.6287608552691405
Der Wolf der Wall Street,0.17690274258371602
Batman Forever,-0.2503084583962661
twitch,0.9075288507023511
youtube,0.35831465745414715
Fracking,0.3496228593632888
Parks,-0.7174732639108217
Klimawandel,0.17497191921809468
Sonnenkollektoren,-0.8072993463140145
Windpark,0.2662753644870208
Windkraftanlage,-0.0932622147131786
ac,0.2144328434434188
klimaneutral,0.32065767431628156
Gas,0.9004814851976031
cng,0.608527432248944
Wasserstoffautos,0.29708252335898677
Lotterie,0.5130905268079604
Kasino,-0.6993536284746292
bet365,0.937341764056019
Glück,0.410490267028055
bwin,0.12370985918244352
sazka,-0.3968308180693684
tipsport,0.8112015755718153
euromillions,0.3027269959381069
eurojackpot,0.92336251830271
sportka,-0.3422919026114458
Los,-0.2701194259692896
Glückspirale,-0.6878042471017695
Powerball,0.35137424452328053
Grand theft auto V,0.5453964797395552
Grand theft auto 5,0.1261386174268483
GTA V,0.6443639017686201
GTA,-0.05561449274543044
GTA 5,0.5874798002037214
Call of Duty,-0.8926382577936911
Minecraft,0.36683870125411655
Wow,-0.6093699731860145
Starcraft,-0.5306362032389937
Dota,-0.0340152976430725
Waffenkontrolle,-0.3730883206847176
Kindersterblichkeit,-0.17509543134137925
AR-15,0.14574929409791948
Glock,0.85980198643857
Waffen,-0.7521109569502193
Waffe,0.6957581567730322
cz-75,-0.5966660872637535
M1911,0.3619046824720851
P365,-0.2962691388375126
G2C,-0.5374340456363027
p226,0.9629974251535592
M&P,0.3147013772991929
benelli,-0.6853112535953607
mossberg,0.5788207083148658
remington,0.5489684828551382
winchester,0.2909201509682003
Familienplanung,-0.5854763166081015
Samenspender,-0.31162639747129534
Lungenkrankheit,0.513302998522597
Selbstmordrate,0.6385094949075645
morgendliche Übelkeit,0.2344213288963301
Impfstoffe,0.27285232739149234
Impfung,0.6238023378986457
Depression,0.90262145177131
Psychiater,0.9216601250935617
Krankenkasse,0.8025377602479404
Unfruchtbarkeit,-0.37652483593307196
UV-Licht,-0.7571454929423818
Sonnenschutzmittel,-0.7920751793930838
uv index,0.8572145999421363
was ist spf,-0.4168396602148112
spf,0.8899672227505989
Dehydratisierung,-0.5733141538765105
Hydratation,-0.8393417140633962
wie man abnimmt,-0.19765122584959777
Tipps zum Abnehmen,-0.2651642700870204
Abtreibung,-0.6180728861878737
Hautkrebs,0.8257825772587094
Melanom,-0.11438253261013723
Muttermale,0.8962841568562171
Schlafentzug,0.39040173658891814
Melatonin,0.6029169709776276
Stress bei der Arbeit,-0.3501438210559636
Therapie,0.6012408095151546
Therapeut,0.850383620536122
Krankenhausrechnung,-0.25506479396160064
Krankenhaus in meiner Nähe,-0.13215575160727175
Wohnungen zu verkaufen,-0.382653680749471
Häuser zur Miete,-0.7311948493252917
Häuser zu verkaufen,0.5410384995129183
Liegenschaften,-0.7473392692460716
günstige Immobilien,-0.7466013663923678
Wohnungen New York,-0.7727798928716534
Wohnungen LA,-0.20834886366660357
Wohnungen Barcelona,-0.42026852035894346
Wohnungen Berlin,-0.8986410961880844
Wohnungen München,-0.9147777882864547
Goodwill,-0.43335909085418606
Wohltätigkeit,0.019846237588531004
Heilsarmee,-0.42556301468020147
YMCA,-0.8579736328130954
Marie Curie,0.046716823985649136
Blindenhunde,-0.6746476022261214
rspca,-0.7379018271049965
Ärzte ohne Grenzen,-0.5421828668245853
emmaus,0.3172828389844163
les restos du coeur,-0.5890414043284833
Die Arche,-0.04530649089063954
CKD,0.8937321223439124
In über,-0.5497698429330288
Malteser,0.8527293320702426
Raphaels-Werk,-0.4693961512833569
SKM,-0.1489594561567497
VKD,-0.7083636791338948
Adra,-0.3696500352707166
Amnesty International,-0.7343534077377458
charita,-0.3550356751162904
greenpeace,-0.8916609297873765
unicef,-0.8147750946965403
Menschen in Not,-0.5822828995449206
republikaner,-0.24803725735444915
Demokraten,0.4758846439558107
Das Kommunistische Manifest,-0.3113410403751023
Gewerkschaft,-0.6427509074012759
toxische Maskulinität,-0.3288913491774437
NAP,0.8747564908098252
Dezentralisierung,-0.5371875451341809
freier Markt,-0.5643354489392197
freier Wille,-0.7668458717356325
1984,-0.23261377833318245
Gewerkschaften,-0.7236211355443236
Planwirtschaft,-0.9118414311438012
gemeinsames Eigentum,-0.5286560894536981
guevara,-0.7462494540313476
castro,-0.3022239672506685
camus,0.02616070875590741
Jordan Peterson,0.611257050636373
Noam Chomsky,-0.17624667692184087
Ben Shapiro,0.6775909747456259
Postmoderne,-0.7720816534019654
Patriarchen,-0.45955814927217337
Ein-Kind-Politik,-0.42361862759792346
Zwei-Kind-Politik,-0.5386871727171892
Polygamie,0.8056270562755827
Feminismus,0.8872910363349867
THC,0.8247252487890118
Fentanyl,0.9093940954376772
cannabis,0.8204212136156407
Tabak,0.850695628108271
mdma,0.9313316350237639
Ecstasy,-0.3279933217162776
Molly,0.7186315069556914
lsd,-0.22852853764705244
Säure,0.9047329046011752
Kokain,0.16303624317742832
Koks,0.9360300741963541
Riss,0.9016587310434663
Methamphetamine,-0.411222770976203
Crystal Meth,0.5030309326154813
Meth,0.4807224273894992
Kristall,0.7152267208386548
rohypnol,-0.8478584458781477
benzos,0.827135272885429
Opioide,0.8545293376505206
Heroin,-0.388376528172349
vape,0.871894074182584
Shisha,0.9596475501810818
CBD,0.5431534855815889
Marihuana,-0.06489464457091744
Topf,0.8787971216771481
Unkraut,0.8899906534477787
Bestände,-0.25646129920148264
Option,-0.3575008696689854
Verkaufsoption,-0.23173024309867685
Kaufoption,0.8393093143926773
Krypto,0.6336595461321315
Kryptowährung,0.6910339494002103
Bitcoin,0.749827210114774
Ethereum,0.7058154712690327
Cardano,0.5035408108386314
Krypto kaufen,0.6245764144373666
Krypto verkaufen,-0.6410591435448565
Elon Musk,0.6933096680403696
Buchhalter,-0.6329646314009503
nasdaq,0.49670836156826875
Bill Gates,0.13492218672484294
Stellenausschreibungen,-0.6310644046693541
Jobs in meiner Nähe,0.27960422499298815
Steuern,0.2651753551942353
neue Arbeit,-0.865641541603119
Nebenjob,-0.29110677078099
Nebenbeschäftigung,-0.7669940847559823
Vorstellungsgespräch,0.596890656532264
Green Card,-0.7725190022440033
Wodka,0.5620300006644601
Whiskey,0.8937205122227615
Brandy,0.8555730249766755
Wermut,0.8482586333476986
Cognac,0.9147633984268337
Bier,0.92648814271242
Portwein,0.9055957039429438
Rum,0.9157248234952831
Spirituosengeschäft,-0.1780015962300089
Monster,0.1507789420104574
Red Bull,0.3361369007358367
Energy-Drinks,-0.6931007014195103
Kaffee,0.9021375604081986
starbucks,0.8667553098192302
nescafe,0.5130159750016202
lavazza,0.563016712323909
segafredo,-0.43899226360118143
tchibo,-0.6228589326330417
illy,-0.6234426049017766
davidoff,0.611167339491079
Caffeine,0.8100519119972288
theine,0.2053525424096747
Zigaretten,0.8047068393901211
Marlboro,-0.1343218651069712
newport,-0.8451769706684438
camel,-0.7202630201603709
Partygetränke,-0.7786947284615702
coctails,-0.7980970409356649
Lebensmittelmarken,-0.6068065287275921
Arbeitslosenunterstützung,-0.406096318389838
dole,0.7410729397380768
soziale Dienste,-0.12742697220479626
Gutscheine,0.8579225537832686
Rabatte,0.8615503413330357
Flugblätter,-0.6588908053547589
Rezepte,0.7908447712980539
Einsparungen,-0.6846775918956091
wie man Geld spart,-0.06835446598284735
geburtenstarke Jahrgänge,-0.20114478887083173
Scheidung,0.0414170499330759
Scheidungsanwalt,0.9094164142942045
Heiratsalter,-0.3652908903624297
Nachrichten,0.9026302505204125
fox news,0.45236372776528894
cnbc,-0.40974315334739014
daily stormer,-0.065269159248446
nbc,-0.7151191012840663
the washington post,0.4786741486153394
the new york times,-0.2756886940293672
rt,0.9295353677559456
česká televize,-0.21416403086916327
čt,0.0380026783864055
ct,-0.7112816323981305
irozhlas,-0.460408418429562
ihned,0.02851758236907992
hospodarske noviny,-0.28267414060038853
usa today,-0.6991297682529336
the wall street journal,-0.722435918673292
los angeles times,-0.8168113583174519
star tribune,-0.4836169169316463
newsday,-0.5755616075093084
yomiuri shimbun,-0.4730748125742707
dainik jagran,0.2324403687344608
asahi shimbun,-0.4155467815369441
amar ujala,-0.20505296082318794
The times of India,-0.5111843529260569
the nikkei,-0.5296097883248815
malayala manorama,0.24283548162388666
bild,0.701534919216498
rajasthan patrika,-0.5345104933761525
metro,0.2865410759130798
daily mail,0.5607392596907075
evening standard,-0.6868267664359472
daily mirror,-0.6285406220011914
daily express,0.6276765244741483
daily star,-0.4121939291286703
daily record,-0.5413346716501662
the sun,-0.76169174620407
the times,-0.606101840976299
the independent,-0.5831085756844326
Süddeutsche Zeitung,-0.835901744166645
Frankfurter Allgemeine Zeitung,-0.6135007464602241
Die Welt,0.786670002409236
Handelsblatt,-0.5497928785643775
Der Tagesspiegel,-0.6443206471561678
Die Tageszeitung,-0.8056447616431667
Neues Deutschland,-0.3911340495281493
Junge Welt,-0.2773780506162507
Die Zeit,0.4113452776194945
Junge Freiheit,0.9721687301058685
Der Freitag,0.6876102551084964
Preußische Allgemeine Zeitung,0.5979618508448664
Jungle World,-0.7852280961414779
Der spiegel,0.047337428088357704
Aha,0.44982708569256563
Blesk,0.8946482233436105
E15,0.9628588642730918
Hospodářské noviny,-0.6595318776432098
Právo,-0.5003432481126407
Sport,0.8385707964035803
Forum,-0.9504223271781833
Cosmopolitan,-0.9228039762219651
japanisch,-0.5035015755686452
Vergewaltigung,0.811202414288446
Bestialität,-0.315377112879591
Kirche,0.7062360252934506
Gott,0.5174204490706655
muhammad,0.611475706306708
halal,0.9640249204511442
Zeitung,-0.5332215452799525
Moschee,0.9420926641722437
Shahada,0.39494564668129056
Scharia,0.30944337893758944
Jüdisch,-0.37976406440327143
Chanukka,0.6006959695727887
Schabbat,0.10904156060704197
Sabbat,-0.3605587745896147
Zionismus,-0.23939233812594055
Antisemitismus,-0.03776456425118978
Zölibat,0.11866161106828872
Sünden,-0.16497537489718692
sieben Todsünden,-0.48312814646850344
Lust,0.3627377694877679
Völlerei,0.7295036562331023
Gier,-0.09370266323303644
Faultier,0.8609567032083147
Zorn,0.4640777517703449
Neid,0.08980853215984243
Stolz,0.7054080840640441
Protestantismus,-0.6456081326242998
Katholische Kirche,0.555645297531311
Baptisten,-0.7098038334444622
Methodisten,-0.5723742252860073
Lutheraner,-0.33228100250734566
3M,0.5580587459127822
Abbott Laboratories,-0.3085073639962712
AbbVie,0.8843706090766432
Abiomed,0.7763682008066732
Activision Blizzard,0.6298396246157199
ADM,-0.8314449943744854
Adobe,-0.8197925156859812
Advance Auto Parts,-0.5665173292526097
Advanced Micro Devices,-0.21053298331845424
AES Corp,-0.4630648673842756
Aflac,-0.3415144536085471
Agilent Technologies,-0.7749930923603614
Akamai Technologies,-0.62388151655585
Albemarle Corporation,-0.4681610897127703
Alaska Air Group,-0.24889924864831783
Allegion,-0.2278868799315633
Alliant Energy,-0.5289008064575281
Alphabet (Class A),-0.2618318914926353
Alphabet (Class C),-0.42456201520654874
Altria Group,0.008601660375805033
Amazon,0.8422833771287057
Amcor,-0.7476999503092441
American Water Works,0.3184024201363069
Ameriprise Financial,-0.4836229095729944
AmerisourceBergen,-0.6100938603982176
Ametek,-0.3042656962107713
Amgen,-0.010553890998396145
Amphenol,-0.6720717782681207
Ansys,-0.08918898538593542
Anthem,0.07081066181167923
Apple,0.7847651176875593
Applied Materials,-0.5979397521486534
Aptiv,0.5203353323164704
Arista Networks,0.21323515849984806
Assurant,0.006323173149077775
Autodesk,-0.6758310617278465
AutoZone,-0.5777903210397577
AvalonBay Communities,-0.4982203025603661
Avery Dennison,-0.8363084254769099
Baker Hughes,-0.5899138932470517
Ball Corp,-0.5423610707554983
Bank of America,-0.7682140279955131
Baxter International,-0.5675080110219775
Becton Dickinson,-0.634486774164353
Berkshire Hathaway,0.6426028877498916
Best Buy,-0.3653362920136621
Bio-Rad Laboratories,-0.35243306071679326
Bio-Techne,-0.23867090271693128
BlackRock,0.6936592715001799
BNY Mellon,-0.211455204369861
Boeing,0.3844688675584005
Booking Holdings,-0.11522186545966238
BorgWarner,0.567253522306169
Boston Properties,-0.5035244066810634
Boston Scientific,0.000677050815937731
Bristol Myers Squibb,0.575891592983152
Broadcom,-0.9349351605485008
Brown & Brown,-0.8171082718776151
Cadence Design Systems,-0.311563907789983
Caesars Entertainment,-0.503305839462404
Campbell Soup,-0.13576685746609962
Cardinal Health,-0.6270479336609778
CarMax,-0.2623993636739268
Carnival Corporation,-0.04754730223515428
Carrier Global,-0.5337110421814397
Catalent,0.8185306747622344
Caterpillar,-0.5435595620720728
Cboe Global Markets,-0.3405173256334986
CBRE,0.9218850709254393
CDW,0.7160647097565587
CenterPoint Energy,-0.5166756815301183
Cerner,0.5605536018277864
CF Industries,-0.09405383564130652
Charles River Laboratories,-0.5144260421972746
Charter Communications,-0.3086512123230466
Chevron Corporation,-0.47207372607937453
Chipotle Mexican Grill,0.3154931490817546
Chubb,0.26567793262593403
Church & Dwight,-0.07953993684946917
Cigna,0.2566856313987809
Cisco Systems,-0.8158601007019783
Citrix Systems,-0.39422225804935696
Clorox,-0.11272220519388175
CME Group,0.05119896046139267
